station,Water.Collection.Test.Start.Date,Reproductive.Rate..Young..U.2640..7days....Control.,X..Survival..7.days.,Assessment,stationID,Latitude,Longitude
Hunt Creek @ Hubbardsville 06023201 (HUNC-01) [INTENSIVE],08-19-09/08-21-09,17.6 (114),100,Non-toxic,6023201,42.82640075,-75.46939849
Hunt Creek @ Hubbardsville 06023201 (HUNC-01) [INTENSIVE],10-20-09/10-23-09,25.7 (148),100,Non-toxic,6023201,42.82640075,-75.46939849
Hunt Creek @ Hubbardsville 06023201 (HUNC-01) [INTENSIVE],10-20-14/10-24-14,20.4 (121),90,Non-toxic,6023201,42.82640075,-75.46939849
Hyde Creek @ Dunkirk 01053101 (HYCK-1.0) [INTENSIVE],05-11-16/05-13-16,21.3 (129),100,Non-toxic,1053101,42.48891,-79.31323
Hyde Creek @ Dunkirk 01053101 (HYCK-1.0) [INTENSIVE],10-26-16/10-28-16,16.5 (103),100,Non-toxic,1053101,42.48891,-79.31323
Hyde Creek @ Dunkirk 01053101 (HYCK-1.0) [INTENSIVE],NOT SAMPLED,N/A,N/A,N/A,1053101,42.48891,-79.31323
Independence River @ Turin 08011305 (INDY-02) [INTENSIVE],05-06-08/05-09-08,**6.9 (31),80,Slightly Toxic,8011305,43.73078,-75.3653
Independence River @ Turin 08011305 (INDY-02) [INTENSIVE],08-05-08/08-08-08,27.0 (148),100,Non-toxic,8011305,43.73078,-75.3653
Independence River @ Turin 08011305 (INDY-02) [INTENSIVE],09-23-08/09-26-08,24.4 (84),100,Non-toxic,8011305,43.73078,-75.3653
Indian Kill @ Glenville 12012400 (INDK-06) [INTENSIVE],05-10-11/05-13-11,24.9 (133),100,Non-toxic,12012400,42.87028,-73.90638
Indian Kill @ Glenville 12012400 (INDK-06) [INTENSIVE],06-06-11/06-10-11,24.5 (101),100,Non-toxic,12012400,42.87028,-73.90638
Indian Kill @ Glenville 12012400 (INDK-06) [INTENSIVE],10-18-11/10-21-11,23.6 (126),100,Non-toxic,12012400,42.87028,-73.90638
Indian River @ Hall Corners 09064234 (INDN-33.7) [INTENSIVE],05-14-15/05-15-15,27.3 (105),100,Non-toxic,9064234,44.11111,-75.78278
Indian River @ Hall Corners 09064234 (INDN-33.7) [INTENSIVE],08-03-15/08-07-15,20.7 (80),90,Non-toxic,9064234,44.11111,-75.78278
Indian River @ Hall Corners 09064234 (INDN-33.7) [INTENSIVE],10-26-15/10-30-15,19.9 (94),100,Non-toxic,9064234,44.11111,-75.78278
Irondequoit Creek @ Penfield 03023106 (IRON-07) [INTENSIVE],06-15-05/06-17-05,24.3 (88),100,Non-toxic,3023106,43.13,-77.4947222
Irondequoit Creek @ Penfield 03023106 (IRON-07) [INTENSIVE],07-12-05/07-15-05,26.2 (98),90,Non-toxic,3023106,43.13,-77.4947222
Irondequoit Creek @ Penfield 03023106 (IRON-07) [INTENSIVE],10-19-05/10-21-05,**14.8 (56),100,Slightly Toxic,3023106,43.13,-77.4947222
Ischua Creek @ Hinsdale 02012202 (ISCH-07) [INTENSIVE],05-01-07/05-04-07,22.3 (103),100,Non-toxic,2012202,42.1938888,-78.3813888
Ischua Creek @ Hinsdale 02012202 (ISCH-07) [INTENSIVE],09-05-07/09-07-07,22.9 (124),90,Non-toxic,2012202,42.1938888,-78.3813888
Ischua Creek @ Hinsdale 02012202 (ISCH-07) [INTENSIVE],10-16-07/10-19-07,21.3 (108),100,Non-toxic,2012202,42.1938888,-78.3813888
Jaketown Creek @ Bethel 14013103 (JAKE-3.0) [INTENSIVE],07-29-15/07-31-15,18.3 (113),90,Non-toxic,14013103,41.7219,-74.9223
Jaketown Creek @ Bethel 14013103 (JAKE-3.0) [INTENSIVE],10-24-15/10-21-15,***10.1 (N/A),***100,N/A,14013103,41.7219,-74.9223
Jaketown Creek @ Bethel 14013103 (JAKE-3.0) [INTENSIVE],NOT SAMPLED,N/A,N/A,N/A,14013103,41.7219,-74.9223
Jeddo Creek @ North Ridgeway 03012102 (JEDO-1.3) [INTENSIVE],05-11-16/05-13-16,24.2 (116),100,Non-toxic,3012102,43.27981,-78.45586
Jeddo Creek @ North Ridgeway 03012102 (JEDO-1.3) [INTENSIVE],08-03-16/08-05-16,20.8 (154),100,Non-toxic,3012102,43.27981,-78.45586
Jeddo Creek @ North Ridgeway 03012102 (JEDO-1.3) [INTENSIVE],10-26-16/10-28-16,15.9 (92),90,Non-toxic,3012102,43.27981,-78.45586
Jewett Creek @ Redwood 09055103 (JEWT-3.1) [INTENSIVE],05-12-15/05-15-15,26.2 (101),100,Non-toxic,9055103,44.33389,-75.79028
Jewett Creek @ Redwood 09055103 (JEWT-3.1) [INTENSIVE],08-04-15/08-07-15,**16.8 (65),100,Slightly Toxic,9055103,44.33389,-75.79028
Jewett Creek @ Redwood 09055103 (JEWT-3.1) [INTENSIVE],10-27-15/10-30-15,22.2 (105),90,Non-toxic,9055103,44.33389,-75.79028
Johnson Creek @ Lyndonville 03011309 (JOHN-01) [INTENSIVE],05-02-11/05-06-11,24.7 (201),100,Non-toxic,3011309,43.335,-78.35889
Johnson Creek @ Lyndonville 03011309 (JOHN-01) [INTENSIVE],06-15-11/06-17-11,16.7 (74),80,Non-toxic,3011309,43.335,-78.35889
Johnson Creek @ Lyndonville 03011309 (JOHN-01) [INTENSIVE],10-11-11/10-14-11,22.4 (101),100,Non-toxic,3011309,43.335,-78.35889
Kelsey Creek @ Watertown 08011A00 (KLSY-05) [INTENSIVE],05-02-13/05-03-13,26.0 (106),100,Non-toxic,08011A00,43.989472,-75.92475
Kelsey Creek @ Watertown 08011A00 (KLSY-05) [INTENSIVE],08-05-13/08-09-13,**12.7 (61),90,Slightly Toxic,08011A00,43.989472,-75.92475
Kelsey Creek @ Watertown 08011A00 (KLSY-05) [INTENSIVE],10-22-13/10-25-13,22.4 (117),100,Non-toxic,08011A00,43.989472,-75.92475
Kline Kill @ Valatie 13103202 (KLIN-04) [INTENSIVE],04-29-08/05-02-08,28.1 (133),100,Non-toxic,13103202,42.39642,-73.64161
Kline Kill @ Valatie 13103202 (KLIN-04) [INTENSIVE],07-28-08/08-01-08,27.8 (96),100,Non-toxic,13103202,42.39642,-73.64161
Kline Kill @ Valatie 13103202 (KLIN-04) [INTENSIVE],10-27-08/10-31-08,22.1 (102),80,Non-toxic,13103202,42.39642,-73.64161
Knight Creek @ Scio 04031900 (KNIT-04) [INTENSIVE],04-26-10/04-30-10,20.8 (98),100,Non-toxic,4031900,42.17102,-77.98788
Knight Creek @ Scio 04031900 (KNIT-04) [INTENSIVE],07-26-10/07-30-10,22.4 (114),100,Non-toxic,4031900,42.17102,-77.98788
Knight Creek @ Scio 04031900 (KNIT-04) [INTENSIVE],09-14-10/09-17-10,15.5 (78),100,Non-toxic,4031900,42.17102,-77.98788
Kromma Kill @ Menands 13011C01 (KROM-03) [INTENSIVE],04-23-13/04-26-13,19.0 (114),90,Non-toxic,13011C01,42.7035,-73.71569
Kromma Kill @ Menands 13011C01 (KROM-03) [INTENSIVE],07-29-13/08-02-13,16.5 (74),90,Non-toxic,13011C01,42.7035,-73.71569
Kromma Kill @ Menands 13011C01 (KROM-03) [INTENSIVE],10-29-13/11-01-13,21.9 (110),100,Non-toxic,13011C01,42.7035,-73.71569
Lansing Kill @ Hillside 12011A00 (LKIL-01) [INTENSIVE],05-10-11/05-13-11,**8.2 (44),80,Slightly Toxic,12011A00,43.35867,-75.388
Lansing Kill @ Hillside 12011A00 (LKIL-01) [INTENSIVE],06-07-11/06-10-11,**13.0 (54),90,Slightly Toxic,12011A00,43.35867,-75.388
Lansing Kill @ Hillside 12011A00 (LKIL-01) [INTENSIVE],10-19-11/10-21-11,27.2 (145),100,Non-toxic,12011A00,43.35867,-75.388
Lasher Creek @ Sprakers 12013201 (LASH-0.1) [INTENSIVE],05-03-16/05-06-16,25.4 (104),100,Non-toxic,12013201,42.89521,-74.470803
Lasher Creek @ Sprakers 12013201 (LASH-0.1) [INTENSIVE],07-27-16/07-29-16,17.5 (83),90,Non-toxic,12013201,42.89521,-74.470803
Lasher Creek @ Sprakers 12013201 (LASH-0.1) [INTENSIVE],10-20-16/10-21-16,**13.3 (49),80,Slightly Toxic,12013201,42.89521,-74.470803
Lawrence Brook @ Moira 09023107 (LAWR-01) [INTENSIVE],07-11-05/07-15-05,30.3 (101),100,Non-toxic,9023107,44.8388888,-74.5961111
Ley Creek @ Syracuse 07024101 (LEY-02) [INTENSIVE],04-30-07/05-04-07,23.1 (105),100,Non-toxic,7024101,43.075556,-76.1725
Ley Creek @ Syracuse 07024101 (LEY-02) [INTENSIVE],09-11-07/09-14-07,33.9 (125),100,Non-toxic,7024101,43.075556,-76.1725
Ley Creek @ Syracuse 07024101 (LEY-02) [INTENSIVE],10-23-07/10-26-07,20.6 (90),80,Non-toxic,7024101,43.075556,-76.1725
Limekiln Creek @ Springwater 04025101 (LIMK-1.3) [INTENSIVE],05-11-15/05-15-15,19.5 (86),90,Non-toxic,4025101,42.63042,-77.59616
Limekiln Creek @ Springwater 04025101 (LIMK-1.3) [INTENSIVE],08-04-15/08-07-15,**9.7 (40),80,Slightly Toxic,4025101,42.63042,-77.59616
Limekiln Creek @ Springwater 04025101 (LIMK-1.3) [INTENSIVE],10-27-15/10-30-15,14.0 (80),80,Non-toxic,4025101,42.63042,-77.59616
Limestone Creek @ Minoa 07035103 (LIME-02) [INTENSIVE],04-30-07/05-04-07,17.8 (81),80,Non-toxic,7035103,43.0886111,-75.9938888
Limestone Creek @ Minoa 07035103 (LIME-02) [INTENSIVE],09-11-07/09-14-07,24.1 (89),70,Non-toxic,7035103,43.0886111,-75.9938888
Limestone Creek @ Minoa 07035103 (LIME-02) [INTENSIVE],10-23-07/10-26-07,20.7 (90),80,Non-toxic,7035103,43.0886111,-75.9938888
Little Black Creek @ Chili 04021502 (LBLA-01) [INTENSIVE],06-14-05/06-17-05,25.4 (92),90,Non-toxic,4021502,43.1161111,-77.6825
Little Black Creek @ Chili 04021502 (LBLA-01) [INTENSIVE],07-12-05/07-15-05,20.9 (78),100,Non-toxic,4021502,43.1161111,-77.6825
Little Black Creek @ Chili 04021502 (LBLA-01) [INTENSIVE],10-17-05/10-21-05,26.2 (99),90,Non-toxic,4021502,43.1161111,-77.6825
Little Black Creek @ Remsen 08011702 (LBLK-01) [INTENSIVE],05-07-08/05-09-08,**6.4 (29),70,Slightly Toxic,8011702,43.389,-75.113
Little Black Creek @ Remsen 08011702 (LBLK-01) [INTENSIVE],08-06-08/08-08-08,27.3 (150),100,Non-toxic,8011702,43.389,-75.113
Little Black Creek @ Remsen 08011702 (LBLK-01) [INTENSIVE],09-24-08/09-26-08,25.7 (89),100,Non-toxic,8011702,43.389,-75.113
Little Buffalo Creek @ East Lancaster 01033200 (LBUF-01) [INTENSIVE],05-04-11/05-06-11,23.6 (192),100,Non-toxic,1033200,42.88914,-78.64223
Little Buffalo Creek @ East Lancaster 01033200 (LBUF-01) [INTENSIVE],06-13-11/06-17-11,17.2 (76),80,Non-toxic,1033200,42.88914,-78.64223
Little Buffalo Creek @ East Lancaster 01033200 (LBUF-01) [INTENSIVE],10-13-11/10-17-11,**15.6 (67),90,Slightly Toxic,1033200,42.88914,-78.64223
Little Chazy River @ Chazy 10021203 (LCHZ-A) [INTENSIVE],04-13-04/04-16-04,7.4 (96),80,Non-toxic,10021203,44.901944,-73.415556
Little Chazy River @ Chazy 10021203 (LCHZ-A) [INTENSIVE],08-11-04/08-13-04,15.7 (70),100,Non-toxic,10021203,44.901944,-73.415556
Little Chazy River @ Chazy 10021203 (LCHZ-A) [INTENSIVE],09-28-04/10-01-04,28.1 (94),90,Non-toxic,10021203,44.901944,-73.415556
Little Choconut Creek @ Johnson City 06031802 (LCHO-01) [INTENSIVE],05-06-14/05-09-14,25.4 (123),100,Non-toxic,6031802,42.11787,-75.95059
Little Choconut Creek @ Johnson City 06031802 (LCHO-01) [INTENSIVE],07-28-14/08-01-14,24.1 (95),100,Non-toxic,6031802,42.11787,-75.95059
Little Choconut Creek @ Johnson City 06031802 (LCHO-01) [INTENSIVE],10-20-14/10-24-14,20.1 (119),100,Non-toxic,6031802,42.11787,-75.95059
Little Delaware River @ Delhi 14042201 (LDEL-01A) [INTENSIVE],04-06-05/04-08-05,16.2 (64),80,Non-toxic,14042201,42.2575,-74.9277777
Little Delaware River @ Delhi 14042201 (LDEL-01A) [INTENSIVE],04-27-10/04-30-10,22.2 (112),90,Non-toxic,14042201,42.2575,-74.9277777
Little Delaware River @ Delhi 14042201 (LDEL-01A) [INTENSIVE],07-05-05/07-08-05,28.7 (86),100,Non-toxic,14042201,42.2575,-74.9277777
Little Delaware River @ Delhi 14042201 (LDEL-01A) [INTENSIVE],07-20-10/07-23-10,19.7 (93),90,Non-toxic,14042201,42.2575,-74.9277777
Little Delaware River @ Delhi 14042201 (LDEL-01A) [INTENSIVE],09-22-10/09-24-10,18.3 (95),90,Non-toxic,14042201,42.2575,-74.9277777
Little Delaware River @ Delhi 14042201 (LDEL-01A) [INTENSIVE],10-11-05/10-14-05,9.8 (71),100,Non-toxic,14042201,42.2575,-74.9277777
Little Genesee Creek @ Bolivar 02012603 (LGEN-06) [INTENSIVE],04-24-12/04-27-12,20.5 (123),90,Non-toxic,2012603,42.03113937,-78.2052536
Little Genesee Creek @ Bolivar 02012603 (LGEN-06) [INTENSIVE],09-??-12/09-21-12,16.7 (111),100,Non-toxic,2012603,42.03113937,-78.2052536
Little Genesee Creek @ Bolivar 02012603 (LGEN-06) [INTENSIVE],09-18-12/09-21-12,16.7 (111),100,Non-toxic,2012603,42.03113937,-78.2052536
Little Genesee Creek @ Bolivar 02012603 (LGEN-06) [INTENSIVE],1?-??-12/11-02-12,18.7 (113),100,Non-toxic,2012603,42.03113937,-78.2052536
Little Genesee Creek @ Bolivar 02012603 (LGEN-06) [INTENSIVE],10-29-12/11-02-12,18.7 (113),100,Non-toxic,2012603,42.03113937,-78.2052536
Little Hoosic River @ Petersburg 11022301 (HOOS-06A) [INTENSIVE],04-24-12/04-27-12,20.0 (109),100,Non-toxic,11022301,42.82305527,-73.32694244
Little Hoosic River @ Petersburg 11022301 (HOOS-06A) [INTENSIVE],09-18-12/09-21-12,19.3 (94),100,Non-toxic,11022301,42.82305527,-73.32694244
Little Hoosic River @ Petersburg 11022301 (HOOS-06A) [INTENSIVE],10-29-12/11-02-12,17.8 (100),60,Non-toxic,11022301,42.82305527,-73.32694244
Little River @ Canton 09042104 (LITL-01) [INTENSIVE],06-16-05/06-17-05,26.7 (95),100,Non-toxic,9042104,44.5866666,-75.1316666
Little River @ Canton 09042104 (LITL-01) [INTENSIVE],07-14-05/07-15-05,29.4 (98),100,Non-toxic,9042104,44.5866666,-75.1316666
Little River @ Canton 09042104 (LITL-01) [INTENSIVE],10-20-05/10-21-05,21.3 (91),100,Non-toxic,9042104,44.5866666,-75.1316666
Little Salmon River @ Fort Covington 09022303 (LSAL-01) [INTENSIVE],05-05-10/05-07-10,25.2 (110),100,Non-toxic,9022303,44.96708,-74.51117
Little Salmon River @ Fort Covington 09022303 (LSAL-01) [INTENSIVE],07-28-10/07-30-10,25.5 (135),100,Non-toxic,9022303,44.96708,-74.51117
Little Salmon River @ Fort Covington 09022303 (LSAL-01) [INTENSIVE],09-22-10/09-24-10,24.7 (100),100,Non-toxic,9022303,44.96708,-74.51117
Little Schoharie Creek @ Middleburgh 12022401 (LSCH-01) [INTENSIVE],04-26-06/04-28-06,29.7 (105),100,Non-toxic,12022401,42.5877777,-74.3363888
Little Schoharie Creek @ Middleburgh 12022401 (LSCH-01) [INTENSIVE],07-06-06/07-07-06,14.8 (73),100,Non-toxic,12022401,42.5877777,-74.3363888
Little Schoharie Creek @ Middleburgh 12022401 (LSCH-01) [INTENSIVE],09-20-06/09-22-06,16.5 (85),90,Non-toxic,12022401,42.5877777,-74.3363888
Little Tonawanda Creek @ East Alexander 01022404 (LTON-01) [INTENSIVE],05-01-06/05-05-06,28.6 (108),100,Non-toxic,1022404,42.9297222,-78.1927777
Little Tonawanda Creek @ East Alexander 01022404 (LTON-01) [INTENSIVE],09-25-06/09-29-06,19.5 (97),100,Non-toxic,1022404,42.9297222,-78.1927777
Little Tonawanda Creek @ East Alexander 01022404 (LTON-01) [INTENSIVE],10-16-06/10-20-06,24.7 (108),100,Non-toxic,1022404,42.9297222,-78.1927777
Little Trout River @ Constable 09022406 (TROU-01) [INTENSIVE],05-05-10/05-07-10,24.3 (106),90,Non-toxic,9022406,44.94121,-74.28667
Little Trout River @ Constable 09022406 (TROU-01) [INTENSIVE],07-28-10/07-30-10,21.6 (114),100,Non-toxic,9022406,44.94121,-74.28667
Little Trout River @ Constable 09022406 (TROU-01) [INTENSIVE],09-22-10/09-24-10,20.9 (85),90,Non-toxic,9022406,44.94121,-74.28667
Lower Neversink River @ Oakland Valley 14021015 (NEVR-14.6) [INTENSIVE],07-30-15/07-31-15,12.0 (74),70,Non-toxic,14021015,41.50444,-74.64778
Lower Neversink River @ Oakland Valley 14021015 (NEVR-14.6) [INTENSIVE],10-24-15/10-22-15,***13.0 (N/A),***100,N/A,14021015,41.50444,-74.64778
Lower Neversink River @ Oakland Valley 14021015 (NEVR-14.6) [INTENSIVE],NOT SAMPLED,N/A,N/A,N/A,14021015,41.50444,-74.64778
Mad River @ Otto Mills 03031703 (MAD-2.5) [INTENSIVE],05-09-16/05-13-16,22.0 (105),100,Non-toxic,3031703,43.59889,-75.819
Mad River @ Otto Mills 03031703 (MAD-2.5) [INTENSIVE],08-03-16/08-05-16,24.7 (183),100,Non-toxic,3031703,43.59889,-75.819
Mad River @ Otto Mills 03031703 (MAD-2.5) [INTENSIVE],10-25-16/10-28-16,12.9 (75),100,Non-toxic,3031703,43.59889,-75.819
Mallory Creek @ Chemung 05012100 (MALL-01) [INTENSIVE],05-02-13/05-03-13,22.6 (91),100,Non-toxic,5012100,42.0547,-76.62354
Mallory Creek @ Chemung 05012100 (MALL-01) [INTENSIVE],08-06-13/08-09-13,17.8 (93),100,Non-toxic,5012100,42.0547,-76.62354
Mallory Creek @ Chemung 05012100 (MALL-01) [INTENSIVE],10-21-13/10-25-13,21.2 (109),100,Non-toxic,5012100,42.0547,-76.62354
Mamaroneck River @ Mamaroneck 17022401 (MAMR-04) [INTENSIVE],04-28-09/05-01-09,27.9 (100),100,Non-toxic,17022401,40.95236,-73.7342
Mamaroneck River @ Mamaroneck 17022401 (MAMR-04) [INTENSIVE],08-24-09/08-28-09,21.6 (94),90,Non-toxic,17022401,40.95236,-73.7342
Mamaroneck River @ Mamaroneck 17022401 (MAMR-04) [INTENSIVE],10-20-09/10-23-09,23.3 (111),100,Non-toxic,17022401,40.95236,-73.7342
Massapequa Creek @ Massapequa 17012404 (MASS-01) [INTENSIVE],04-13-04/04-16-04,21.1 (111),100,Non-toxic,17012404,40.6811111,-73.4613888
Massapequa Creek @ Massapequa 17012404 (MASS-01) [INTENSIVE],08-10-04/08-13-04,21.9 (106),90,Non-toxic,17012404,40.6811111,-73.4613888
Massapequa Creek @ Massapequa 17012404 (MASS-01) [INTENSIVE],09-27-04/10-01-04,28.8 (97),100,Non-toxic,17012404,40.6811111,-73.4613888
Matoon Creek @ Hailesboro 09053101 (MATO-01) [INTENSIVE],06-14-05/06-17-05,27.7 (99),100,Non-toxic,9053101,44.3130555,-75.4558333
Matoon Creek @ Hailesboro 09053101 (MATO-01) [INTENSIVE],07-12-05/07-15-05,27.5 (91),100,Non-toxic,9053101,44.3130555,-75.4558333
Matoon Creek @ Hailesboro 09053101 (MATO-01) [INTENSIVE],10-17-05/10-21-05,23.1 (99),100,Non-toxic,9053101,44.3130555,-75.4558333
Matthew Creek @ Johnstown 12013101 (MATT-01) [INTENSIVE],05-10-11/05-13-11,14.7 (79),90,Non-toxic,12013101,43.02389,-74.38139
Matthew Creek @ Johnstown 12013101 (MATT-01) [INTENSIVE],06-06-11/06-10-11,17.1 (70),90,Non-toxic,12013101,43.02389,-74.38139
Matthew Creek @ Johnstown 12013101 (MATT-01) [INTENSIVE],10-18-11/10-21-11,24.5 (130),90,Non-toxic,12013101,43.02389,-74.38139
McKenzie Brook @ Saranac Lake 10032A01 (MKZI-01) [INTENSIVE],05-13-14/05-16-14,22.4 (89),100,Non-toxic,10032A01,44.3154,-74.104653
McKenzie Brook @ Saranac Lake 10032A01 (MKZI-01) [INTENSIVE],08-06-14/08-08-14,21.7 (95),100,Non-toxic,10032A01,44.3154,-74.104653
McKenzie Brook @ Saranac Lake 10032A01 (MKZI-01) [INTENSIVE],10-28-14/10-31-14,23.7 (113),100,Non-toxic,10032A01,44.3154,-74.104653
Mettawee River @ Whitehall 10051501 (METT-01) [INTENSIVE],04-14-04/04-16-04,14.3 (186),100,Non-toxic,10051501,43.5283333,-73.3877777
Mettawee River @ Whitehall 10051501 (METT-01) [INTENSIVE],08-11-04/08-13-04,22.3 (99),100,Non-toxic,10051501,43.5283333,-73.3877777
Mettawee River @ Whitehall 10051501 (METT-01) [INTENSIVE],09-30-04/10-01-04,25.4 (85),100,Non-toxic,10051501,43.5283333,-73.3877777
Mettawee River @ Whitehall 10051600 (METT-01) [INTENSIVE],05-06-09/05-08-09,20.1 (92),60,Non-toxic,10051600,43.55514144,-73.40144348
Mettawee River @ Whitehall 10051600 (METT-01) [INTENSIVE],08-26-09/08-28-09,19.1 (114),80,Non-toxic,10051600,43.55514144,-73.40144348
Mettawee River @ Whitehall 10051600 (METT-01) [INTENSIVE],10-27-09/10-30-09,19.5 (122),90,Non-toxic,10051600,43.55514144,-73.40144348
Mianus River @ Bedford 17021113 (MIAN-04) [INTENSIVE],04-12-04/04-16-04,**8.7 (46),100,Slightly Toxic,17021113,41.1938888,-73.6241666
Mianus River @ Bedford 17021113 (MIAN-04) [INTENSIVE],08-11-04/08-13-04,25.9 (126),100,Non-toxic,17021113,41.1938888,-73.6241666
Mianus River @ Bedford 17021113 (MIAN-04) [INTENSIVE],09-27-04/10-01-04,34.2 (115),100,Non-toxic,17021113,41.1938888,-73.6241666
Middle Branch Grass River @ Russell 09042304 (GRAS-M3.7) [INTENSIVE],05-13-15/05-15-15,29.8 (115),100,Non-toxic,9042304,44.381397,-75.029737
Middle Branch Grass River @ Russell 09042304 (GRAS-M3.7) [INTENSIVE],08-05-15/08-07-15,21.6 (83),100,Non-toxic,9042304,44.381397,-75.029737
Middle Branch Grass River @ Russell 09042304 (GRAS-M3.7) [INTENSIVE],10-28-15/10-30-15,22.3 (105),100,Non-toxic,9042304,44.381397,-75.029737
Middle Branch Mongaup River @ Harris 14012200 (MONG-E) [INTENSIVE],04-26-10/04-30-10,23.9 (121),100,Non-toxic,14012200,41.70758,-74.74076
Middle Branch Mongaup River @ Harris 14012200 (MONG-E) [INTENSIVE],07-19-10/07-23-10,22.4 (106),100,Non-toxic,14012200,41.70758,-74.74076
Middle Branch Mongaup River @ Harris 14012200 (MONG-E) [INTENSIVE],09-23-10/09-24-10,22.2 (115),100,Non-toxic,14012200,41.70758,-74.74076
Middle Branch Moose River @ McKeever 08012116 (MOOS-01) [INTENSIVE],05-07-08/05-09-08,**6.3 (29),70,Slightly Toxic,8012116,43.6122222,-75.1025
Middle Branch Moose River @ McKeever 08012116 (MOOS-01) [INTENSIVE],08-06-08/08-08-08,26.4 (145),100,Non-toxic,8012116,43.6122222,-75.1025
Middle Branch Moose River @ McKeever 08012116 (MOOS-01) [INTENSIVE],09-24-08/09-26-08,27.8 (96),100,Non-toxic,8012116,43.6122222,-75.1025
Middle Sprite Creek @ Oppenheim 12012302 (SPRT-01) [INTENSIVE],04-24-06/04-28-06,26.2 (92),100,Non-toxic,12012302,43.1133333,-74.755
Middle Sprite Creek @ Oppenheim 12012302 (SPRT-01) [INTENSIVE],07-03-06/07-07-06,20.1 (99),100,Non-toxic,12012302,43.1133333,-74.755
Middle Sprite Creek @ Oppenheim 12012302 (SPRT-01) [INTENSIVE],09-20-06/09-22-06,17.9 (92),100,Non-toxic,12012302,43.1133333,-74.755
Mile Creek @ Boonville 08011901 (MILE-01) [INTENSIVE],04-30-13/05-03-13,25.6 (105),100,Non-toxic,8011901,43.52542,-75.29972
Mile Creek @ Boonville 08011901 (MILE-01) [INTENSIVE],08-08-13/08-09-13,15.7 (75),90,Non-toxic,8011901,43.52542,-75.29972
Mile Creek @ Boonville 08011901 (MILE-01) [INTENSIVE],10-22-13/10-25-13,24.8 (130),100,Non-toxic,8011901,43.52542,-75.29972
Mill Brook @ Putnam Station 10051702 (CMIL-01) [INTENSIVE],05-12-14/05-16-14,25.4 (101),100,Non-toxic,10051702,43.722127,-73.418303
Mill Brook @ Putnam Station 10051702 (CMIL-01) [INTENSIVE],08-04-14/08-08-14,29.0 (127),100,Non-toxic,10051702,43.722127,-73.418303
Mill Brook @ Putnam Station 10051702 (CMIL-01) [INTENSIVE],10-27-14/10-31-14,22.8 (109),100,Non-toxic,10051702,43.722127,-73.418303
Mill Creek @ Lowville 08011E02 (MILL-04) [INTENSIVE],04-30-13/05-03-13,24.1 (98),90,Non-toxic,8.01E+05,43.78314,-75.47808
Mill Creek @ Lowville 08011E02 (MILL-04) [INTENSIVE],08-07-13/08-09-13,18.3 (87),100,Non-toxic,8.01E+05,43.78314,-75.47808
Mill Creek @ Lowville 08011E02 (MILL-04) [INTENSIVE],10-22-13/10-25-13,22.7 (119),100,Non-toxic,8.01E+05,43.78314,-75.47808
Mohawk River @ Cohoes 12010001 (MOHK-1.5) [ROUTINE],07-27-16/07-29-16,19.9 (95),80,Non-toxic,12010001,42.778333,-73.696667
Mohawk River @ Cohoes 12010001 (MOHK-1.5) [ROUTINE],10-18-16/10-21-16,**16.9 (62),100,Slightly Toxic,12010001,42.778333,-73.696667
Mohawk River @ Cohoes 12010001 (MOHK-1.5) [ROUTINE],NOT SAMPLED,N/A,N/A,N/A,12010001,42.778333,-73.696667
Mohawk River @ Fort Plain 12010065 (MOHK-??) [INTENSIVE],04-24-06/04-28-06,31.9 (112),100,Non-toxic,12010065,42.938889,-74.622222
Mohawk River @ Fort Plain 12010065 (MOHK-??) [INTENSIVE],07-03-06/07-07-06,20.4 (100),100,Non-toxic,12010065,42.938889,-74.622222
Mohawk River @ Fort Plain 12010065 (MOHK-??) [INTENSIVE],09-20-06/09-22-06,17.8 (92),100,Non-toxic,12010065,42.938889,-74.622222
Mohawk River @ North Western 12010142 (MOHK-136.0) [INTENSIVE],05-04-16/05-06-16,18.5 (76),90,Non-toxic,12010142,43.339444,-75.365833
Mohawk River @ North Western 12010142 (MOHK-136.0) [INTENSIVE],07-26-16/07-29-16,21.8 (104),100,Non-toxic,12010142,43.339444,-75.365833
Mohawk River @ North Western 12010142 (MOHK-136.0) [INTENSIVE],10-19-16/10-21-16,**3.8 (14),*50,Severely Toxic,12010142,43.339444,-75.365833
Mohawk River @ Utica 12010108 (MOHK-??) [INTENSIVE],04-27-06/04-28-06,30.9 (109),100,Non-toxic,12010108,43.1116666,-75.2447222
Mohawk River @ Utica 12010108 (MOHK-??) [INTENSIVE],07-05-06/07-07-06,16.7 (82),90,Non-toxic,12010108,43.1116666,-75.2447222
Mohawk River @ Utica 12010108 (MOHK-??) [INTENSIVE],09-19-06/09-22-06,22.1 (114),90,Non-toxic,12010108,43.1116666,-75.2447222
Mohawk River @ West Schuyler 12010101 (MOHK-06) [ROUTINE],04-27-06/04-28-06,29.9 (105),100,Non-toxic,12010101,43.090556,-75.157778
Mohawk River @ West Schuyler 12010101 (MOHK-06) [ROUTINE],05-11-11/05-13-11,20.5 (110),100,Non-toxic,12010101,43.090556,-75.157778
Mohawk River @ West Schuyler 12010101 (MOHK-06) [ROUTINE],06-08-11/06-10-11,22.5 (93),100,Non-toxic,12010101,43.090556,-75.157778
